label,text
0,universe have leave
0,person wear cola
0,person wear longneck
1,advil involve medicine
0,person consume oxbow
0,person drive uranium
0,kink require labor
0,roofer have fur
1,flame have purpose
1,syllabus involve more
0,person drive photojournalist
1,man use shakers
1,mechanic use gauge
1,paint cost $
0,faceplate hold liquid
1,person buy bass
0,clockmaker involve hotel
0,cubby use water
0,theatre involve cooking
1,grease have smell
0,needle use battery
1,lawnmower need gas
1,person see riverbank
0,windbag make money
0,person eat caste
0,people want shark
1,stem have purpose
0,cellblock make noise
1,workhouse start foundation
0,psychologist involve water
0,car use oar
0,electromagnet hold water
1,student have book
0,key have mind
1,monorail make noise
0,baton use electricity
0,biceps take battery
1,responder consult people
1,work cost money
0,person kill blister
0,smell have color
1,person touch diver
1,human eat tuna
0,person borrow ballad
0,vegetarian eat locust
1,people use steamship
0,person eat filer
0,speed require education
1,research involve keyboard
0,person read trouser
0,person ride wienie
0,tit play instrument
0,pheromone have color
0,toaster require battery
0,gaze have job
0,matchbox require electricity
0,crackpot involve animal
0,calculator have hair
0,envelope have button
1,fairground have water
1,escargot cost lot
0,people worship crossroads
0,cash make music
0,towel use electricity
1,people use spacecraft
0,person hold voiceing
1,cup have design
0,person eat mascara
0,person eat collarbone
0,someone use depression
0,person eat some
0,wrong have fur
1,percolator have handle
1,crow make sound
1,tinplate have part
0,person eat canister
1,person buy shelf
0,person hold conservatory
1,squirrel eat nut
0,poser have taste
1,solder involve soldering
1,person buy pretzel
0,person use gal
0,process eat fruit
1,gigolo involve sort
1,frog have color
0,person see roar
1,castaway hurt people
0,person wear bookcase
0,pencil use electricity
0,baseball slither all
1,housemate make noise
0,octopus have fin
1,pioneer include gender
1,magnet pull something
0,doormat use electricity
1,child use dock
1,puppeteer involve kid
0,grapefruit cost lot
0,men purify blood
0,person use mouthpiece
1,correspondent have tooth
0,person find ceiling
1,ground serve purpose
0,animal make elbow
0,chest use fuel
0,person hold moonbeam
1,hostel hold water
1,moth have leg
0,person hold bull
0,person wear peepshow
0,person eat router
1,person see entranceway
0,throne involve sport
0,elevator use gas
1,person see blockage
0,person own mountaintop
0,obstetrician involve repair
1,everyone have heart
1,storehouse have restroom
0,orchestra have color
1,confidant like animal
0,bread have hair
0,person find postponement
1,person move appointee
1,person touch bosom
0,inchworm spin web
0,person wear parsley
0,blind have color
0,article need water
1,lining have functionality
0,person use moon
1,writer require schooling
1,captain require education
0,person see aroma
1,burrito cost money
0,person eat lather
0,kind have function
0,person touch promotion
1,treetop make noise
0,tuba involve food
1,person plug heater
0,plot make something
0,gal have faucet
1,bulb make light
1,person purchase jambalaya
0,telegraph have wheel
1,gentleman have hair
0,apple cut stuff
0,magnet eat food
1,person grow corn
0,stars make sound
0,person trim crush
1,audiologist cost money
0,hippopotamus have trunk
0,foghorn hold something
1,phone use electricity
0,person eat renovation
1,person wear bifocals
1,person use accordion
1,hammer have head
0,person touch oxygen
0,person wear telegrapher
1,director require degree
0,lamppost generate power
1,person touch cone
0,person drive food
0,moors use electricity
0,sportswoman involve flower
1,anyone use secrets
0,person drive prairie
1,clock tell time
0,people wear campfire
0,person cook moon
1,bee use azalea
0,person use core
1,person find blackboard
0,leeches have leg
1,kid like marmalade
0,person drink platter
0,home require college
1,person buy tofu
1,people see lever
1,torch emit light
1,railway have wheel
1,tractor have engine
1,hand have color
1,dog make sound
1,person eat wheatgrass
1,subcontractor wear shoe
1,blinker use electricity
0,person hold prison
1,person hold tripe
1,leakage use water
0,person buy tap
0,chimp have horn
0,person lift bus
1,human use cobalt
1,workhouse have color
1,kid use dice
0,person eat sock
0,person mail predator
1,net weigh lot
0,person buy time
0,person wear roofline
0,contraception involve writing
1,gentleman have hand
0,armpit cook dinner
0,person wear rowboat
1,hostel have hole
0,toga use electricity
0,come have wheel
1,girl wear dress
0,brassiere have sleeve
1,people use cards
1,caddie make noise
0,avoiding have leg
0,person open light
1,woman use money
1,notes involve crowd
1,plant produce fruit
1,fireman involve water
0,monogram use eletricity
0,person drive metronome
1,person see school
1,butcher prepare beef
1,whale breath air
0,person eat clavicle
0,person drink sushi
0,person touch low
0,wildflower require degree
0,person eat rock
1,gondola have engine
1,reel make noise
0,retailer involve nature
0,spinout involve insurance
0,rod have wheel
1,phone require electricity
0,animal like wan
0,tortoiseshell lay egg
0,condor have scale
0,roach have fur
1,platter have purpose
1,bucket collect water
1,man use spades
1,caboose have door
0,bifocals block sun
1,factory have belt
1,shrubs have flower
0,person buy wonder
0,suitcase dry clothes
0,person use headstone
0,lane have wheel
0,person eat riverbank
0,anus have wing
1,person hold plating
1,dagger cost money
1,person read browser
0,gardener use lambskin
0,everyone have puff
0,tiger have fin
0,wolf have antler
1,crocodile like water
1,person hear mixer
1,car cost money
0,bookkeeper have motor
1,person replace eggshell
1,lamp require electiricy
1,person eat cuccumber
1,lamp use eletricity
0,gold have brain
0,people join cityscape
1,shipwreck contain water
1,person hear webcast
0,person touch steam
0,person eat tribe
1,harvester have color
1,headstone cost $
0,person mail campfire
0,person hold peepshow
1,cuttlefish have brain
0,person breathe node
1,person touch checkers
1,building have wall
0,walmart sell epidural
1,person hold sketcher
0,electromagnet create wind
1,grandmom have functionality
1,bobtail have leg
1,lot have treasury
0,nothing have color
0,fan involve ladder
1,person see haze
0,person buy blemish
1,belt cost lot
1,bumblebee have mind
0,person breathe spinout
0,person see flavor
1,undertaker involve cemetery
1,sleepwalker have arm
1,casserole contain pasta
0,person buy cancer
1,people use catsup
0,person wear prank
0,person wear scratcher
0,person drive decor
1,poinsettia have use
0,sapling have leg
0,train require opener
1,people eat mouse
0,person carry tsunami
1,dam use electricity
0,mammogram involve sport
0,peepshow have button
0,pencil connect pipe
0,person touch moo
0,person ride gridiron
1,person touch model
1,child use candy
1,people use shell
1,person touch compactor
0,burrito have handle
1,animator have leg
1,neighbor have child
1,person see butterfat
1,person build barbershop
1,vaccuum use electricity
0,panther have spot
1,person purchase chateau
0,obstruction have restroom
1,bundle cost money
1,soil decompose thing
1,adventurer require accoutrement
0,rigger involve government
0,tuxedo make sound
0,transceiver give brightness
1,doctor require college
0,melanoma make sound
1,impostor have finger
1,headquarters provide service
0,person drink heavy
1,lamb weigh lot
1,person touch president
0,person eat triage
1,lizard have scale
1,person see noisemaker
0,buffet make noise
0,person wear villa
1,person see cellulite
0,person eat screamer
1,backstabber ask question
1,people visit garden
1,blender require electricity
0,display have wheel
1,person sell satellite
0,drywall have skin
0,diamondback have leg
0,fly have tail
1,firehouse require human
1,skyscraper have more
1,people see jackpot
0,bifocals cut stuff
1,person purchase lotto
1,kid use canal
1,people have mouth
1,illusionist involve lot
1,screwdriver fix thing
1,champ make lot
0,toddler have tail
1,person find grille
0,person wear sod
0,tusk have hair
1,person hold madwoman
1,wolf involve wildlife
1,snake kill people
1,winner have brain
1,residence have door
1,supplement have color
1,person touch cavern
0,person use come
0,avoid involve insurance
0,ant hug person
1,dandelion change color
0,clothing have part
1,people use denture
1,person see misprint
1,hubcap cost $
0,cattleman involve store
0,tissue need seasoning
1,person touch jowl
0,handle have lid
0,person plant aerialist
1,motor generate power
0,pourer cut object
0,track make noise
0,conch have feeling
1,staircase serve purpose
1,metal help people
1,kid use marmalade
0,person eat canal
0,person plug origami
1,scripts involve writing
1,person smell piece
0,person eat kilometer
1,subcontractor wear sock
0,people wear doorstop
1,child use banner
0,person smell truth
1,spinach have lot
1,person pour sea
1,woman wear mustache
0,boob display range
0,person climb letterhead
1,prizefighter kill person
1,person touch playpen
1,walrus have whisker
1,tiger take space
0,angel make noise
1,person buy door
1,person hold plant
1,squad cost money
1,person hold reward
1,person buy cane
0,houseboy have fur
1,snuffbox hold anything
0,person hold prairie
1,schoolchild make sound
1,hog have tail
1,blacktop cost money
0,hairdryer make call
1,evolution involve people
0,person eat turpentine
0,person cook sty
0,person wear calculation
0,needles need electricity
0,person wear hoe
1,shovel involve landscaping
0,ensemble have screen
0,intervel involve hotel
1,blood contain liquid
0,person drive parsley
0,person breathe quake
1,person use crane
0,everyone have turnstile
1,cat have leg
0,battleaxe use battery
0,person drink router
0,person eat subcontractor
0,eyeroll have color
1,person eat chilis
0,family have feather
1,tiger make sound
1,adult use gold
1,chicken like worm
0,relight involve money
0,person wear food
1,mouse have eye
1,person wear undergarment
1,grandstand involve music
1,leopard eat meat
1,corkscrew open bottle
1,lesson involve solving
0,person use ironworks
0,shovel take photo
1,opponent have emotion
1,sweatbox have color
0,person see headwind
0,nightwear hold clothes
0,brassiere have hood
0,person eat computer
1,hangar store bicycle
1,runt have fur
0,person drink condor
1,child use doughnut
0,microprocessor print document
0,person eat flamethrower
1,carnival cost money
0,airplay cut anything
0,person eat cummerbund
1,people like park
1,purse hold money
1,person touch tuba
1,car possess wheel
0,giraffe eat meat
1,dog wear shoe
1,mongoose have claw
1,mammogram include people
1,biter involve pet
1,rattlesnake climb tree
0,root provide shade
1,people worship god
0,merchandise make offspring
1,tortoise eat insect
1,tree produce nut
0,midterm have odor
0,moment use electricity
0,apple have fur
0,firelight involve education
0,sugarplum have wheel
1,people use road
1,person hold whetstone
1,tent have restroom
1,amplifier cost money
1,dildo cost money
1,goat climb tree
0,worm have hand
0,silverfish have fur
0,landmine cost anything
1,ovum serve purpose
0,hairdryer tell time
0,pourer clean dish
1,teacher require college
0,person touch arithmetic
1,person hold diagram
1,subcontractor have toe
1,star change color
1,jaguar make sound
0,person buy health
0,person wear neet
0,sand eat food
1,person hold flathead
1,hacker eat meat
0,person buy doctor
0,keyboard contain thing
1,heater use electricity
1,radio transmit anything
0,person use pushbutton
0,person wear splicer
0,person wear tubing
0,chainsaw have head
0,everyone have punisher
1,hunter have heartbeat
0,animal use soot
1,person buy seltzer
1,macaroni cost $
1,person smell luncheon
0,leatherworker use harpoon
0,person click tearoom
0,minefield have screen
0,people wear light
0,glimpse contain water
0,woman use consumer
1,microwave use electricity
1,tablet use electricity
1,schoolbook hold anything
1,moneymaker make noise
0,canal have fur
0,sulfite make sound
1,teacher involve child
0,pushbutton have cap
0,ginseng contain meat
1,leaves provide shade
0,headset track location
0,jailbird involve parenthood
1,mouse make noise
1,person watch flamethrower
1,people enjoy darts
0,person eat entryway
0,place have feeling
0,furnishings have feeling
0,clockmaker involve lab
1,people eat cuttlefish
1,human use plotter
1,person buy stimulant
1,person carry holder
0,person hold crossways
1,newsagent require travel
0,borough have wing
0,person eat skin
1,dove eat fish
1,slammer need electricity
1,person buy insulin
0,larvae use electricity
0,person feed flamethrower
1,grandma have face
1,phone have screen
0,person smoke simcard
0,person eat whittler
1,bowl hold liquid
0,madwoman have tail
0,cat lay egg
1,person use project
0,dog have beak
0,moon have lot
0,person drink crayon
1,horse eat plant
1,drawer have handle
1,petal have texture
0,person use sidearm
1,human eat cattle
1,machete require labor
0,tepee have wheel
1,schooner use power
0,jailer use electricity
1,astronaut have leg
1,cafe have food
1,person use oboe
1,tv require electricity
1,peer have color
1,telegrapher have button
1,light use electricity
1,boob obey rule
1,person hold foam
0,tap hold stuff
1,person hold wallboard
0,person frame choreographer
1,computer use electricity
1,juice contain alcohol
1,cat have tail
0,person buy blockage
0,cat serve people
0,person eat thimble
0,steam cost $
1,ravine need rain
0,person eat butler
0,cornflakes require electricity
1,fork cut thing
0,person wear telegram
0,set have leafs
0,display need water
0,person eat shower
0,violet have address
0,specks have wheel
1,platform have railing
1,drill make hole
0,aerialist have color
1,people have nonhuman
0,kid use dead
1,person touch craps
0,person wear embankment
0,human touch sun
0,metal need power
1,car have battery
0,person use wall
0,person eat illustration
1,airlift have engine
0,person cook fixer
1,person touch bronco
1,person drink gin
1,people eat chestnut
1,assistant involve computer
1,evaporator make noise
1,appointee make noise
0,person drink sunshine
1,ledge serve function
1,person touch plane
0,sand have job
1,ballet involve dance
1,freezer have meat
0,eggshell have technology
1,person touch tops
0,twig transport people
0,water have calory
1,sanitizer hold liquid
0,vegan eat sturgeon
1,bathrobe have sleeve
0,person catch jury
0,borough eat chicken
0,credit breath air
0,tightwad involve sport
1,silverback have fur
1,person touch tarp
1,scissor cut hair
0,person wear triage
1,police require uniform
0,musket watch person
0,binoculars use electricity
0,person throw abuser
1,dalmation have spot
1,organizer store thing
1,fawn have claw
1,gram affect people
0,maned involve reunion
0,varnish tell time
1,jaywalker have feeling
0,scan require boot
1,herbivore have feather
1,person hold oats
1,laptop involve computer
1,plant have scent
0,dropout have phd
0,person eat diva
1,plant consume water
1,wheelman make sound
1,shampoo have opening
0,tranquilizers have wheel
0,person eat overeater
1,timberwolf have fang
1,people like disease
1,water have particle
0,person wear runway
0,person hold mansion
1,book involve writing
1,trainning involve education
1,person wear fashion
0,fruit eat grain
0,person eat read
1,woman wear smock
1,horse have tail
1,racer involve machinery
0,trees wear sock
0,phosphate make noise
1,puma attack human
0,novel use electricity
1,yellows have color
1,person hold chronograph
0,curler involve screen
0,person eat calipers
1,student wear uniform
1,columnist require degree
1,hellhound kill human
1,illusionist require talent
0,human use alien
0,person wear thermograph
0,game feel pain
1,mammal have fur
0,yard make noise
0,person wear solvent
1,person move honker
1,clam have shell
1,appetizer cost $
1,people wear shirt
1,midwife cost money
0,suppository have leg
0,person ride utensils
0,towel have wheel
0,muscleman manage people
1,oak have root
0,pathogen involve communication
0,untwist have skin
0,person eat tombstone
1,speedster have function
0,person wear clitoris
1,ameoba change shape
0,fish have hair
1,merchant provide service
1,sunflower need water
0,person eat robe
0,codeine hold object
1,cup hold anything
0,person eat crossways
0,architect use capacitor
1,vegan eat seaweed
1,person see resuscitator
1,hen lay egg
0,person buy gazer
1,trial cost money
0,oat involve group
1,person eat razorback
0,person ride musket
1,landscape change form
1,person touch courtroom
0,duet require electricity
0,grasshopper have feather
0,italics have smell
0,person trim treaser
0,person eat brothel
0,person paint air
1,people cause disaster
0,person lift over
1,freshener help person
1,house have door
0,jaguar have wing
0,person touch sleeplessness
1,person see ranch
0,swarm involve writing
0,person move universe
1,hombre have leg
1,mermaid have tail
0,crasher have member
0,person touch nebula
1,windchimes make noise
1,ragtime harm people
1,nobleman have eye
1,person smell attire
1,woman use cowbell
0,person buy earth
1,person see wallpaper
0,sunlight have scent
1,bones make lot
1,love involve feeling
1,station use satellite
1,person use sand
0,god involve circus
0,bison eat meat
1,kid understand ace
0,person buy sky
1,towel clean something
0,plan have penis
1,ballplayer drink milk
1,alternator make sound
1,everyone have intestine
1,wasp bite human
0,jailbird involve family
0,person eat newlyweds
0,dishtowel make noise
0,handclap require electricity
1,human create canopy
0,person touch gaze
0,person use phrasebook
1,garbage emit odor
1,wolf have fur
0,person eat gridiron
0,fan have lid
1,lobster have leg
1,brontosaurus have skin
1,axle have wheel
1,dog like bird
1,searchlight use electricity
1,book have page
0,gauntlet cover foot
0,menthol use electricity
0,address involve economics
0,rock use electricity
0,forceps tell time
0,person take column
1,person mail reel
0,person touch health
0,cat hatch egg
0,person touch moon
1,person touch seltzer
1,transceiver use electricity
0,person drink ladle
0,bundler involve writing
0,garbageman involve kid
0,codex use electricity
0,valet involve water
0,warhorse have horn
1,alligator provide food
1,human move steeple
0,person touch must
0,person hire car
0,necklace use electricity
1,person see sunglass
1,applesauce taste tart
1,microwave require power
0,dishwater have keyboard
1,person touch wingtip
1,xray use electricity
1,marksman involve perform
1,firehouse involve transportation
0,person eat sonnet
0,person eat manor
1,person use newsletter
0,teeth have mouth
0,processor transport people
0,movie need bulb
1,class involve education
0,mite have wing
0,person hold closet
1,councilman make noise
1,woman cook thing
1,computer have manual
1,people collect teapot
0,opiate use eletricity
0,person eat chair
1,garage store bicycle
1,driver make money
1,swindler involve laundering
1,cardiogram make noise
1,caster have wheel
1,people buy compartment
0,water have handle
0,person eat steeple
0,clutch have window
0,person use splint
1,person see aspirin
0,everyone have lagoon
0,sushi involve liquid
0,blowfish have shell
1,person throw cookbook
0,uranium make sound
1,protestor involve religiion
0,baby start foundation
0,person eat thumbtack
1,person touch fedora
1,biographer speak english
1,livestock feel pain
0,person wear door
0,leather involve function
1,granite serve purpose
1,car have light
1,stone require movement
0,person smoke blind
1,child enjoy playing
0,person wear stationery
0,law make noise
1,people use spectacle
0,airport cost $
1,person touch housemaster
0,hammer use electricity
1,spider have leg
1,person fry snapper
0,voyeur involve music
1,dog have leg
0,person use kingfisher
1,cuttlefish have tooth
0,grapefruit make noise
1,mime involve title
1,waterwheel have wheel
0,person eat borough
0,varnish involve family
0,person touch happiness
0,aerialist have feather
0,paperboy make thing
0,person wear bench
0,flask use number
0,person kill fencer
1,person burn record
1,bench use electricity
1,person touch children
1,brain understand emotion
1,congregation have friend
0,person see gravity
1,person see dorm
1,van make sound
0,food involve bodywork
1,mask use battery
0,ambulance involve hvac
0,person ride gardner
0,person wear pancreas
0,person eat trinket
0,person see radon
0,person see mental
0,duel have leg
0,person eat addressee
1,people want jade
1,person use barn
1,airplane have motor
0,person throw flatfoot
1,pulpit help people
0,nutcracker open can
0,person put psychiatry
0,person touch celebration
0,person hug strings
0,must have wheel
0,clown involve cleaning
0,person wear hearse
0,speculum birth child
0,person drink autograph
0,person drive alcohol
1,dolphin have fin
0,person wear marker
1,home have roof
0,target change shape
1,trailer have motor
0,tablespoonful require battery
1,person see captain
0,person hold wall
1,person touch barometer
0,bayonet involve writing
1,fur have price
0,person eat handcart
0,people ride garden
1,biographer have eye
0,steppingstone wear dress
1,pet make noise
1,people use car
0,gaze feel love
1,child buy candy
0,confectionery have screen
0,attire have wheel
0,person eat undercoating
1,mouse eat cheese
1,snowman involve snow
1,bicycle have wheel
1,guardian have leg
1,nightclub require electricity
0,wrench have toe
0,person drink typhoon
0,person sell voltage
0,child use waxwork
1,alarm make noise
1,breakfast have color
0,person see intentions
1,subcontractor have leg
1,rat feel pain
0,child use alcohol
0,leaf have wheel
1,employer wear clothes
0,person own gambling
1,person hold wand
1,revolver make sound
1,person see violence
0,gooseberry have brain
1,riverbed make sound
1,person hold antidepressant
0,locust prepare food
1,workhouse hold something
0,person hold lagoon
1,will include more
1,inquisitor have hair
1,fox make noise
0,drugstore involve drainage
1,stamp serve purpose
0,kayaker involve cleaning
0,person use caster
0,person eat sweatbox
1,people use valve
0,honey have feeling
1,shower have handle
1,child use violin
0,thesis have battery
0,risotto feel pain
1,dog have fur
0,flypaper use electricity
0,codpiece have leg
1,giver fly plane
1,proctologist drive car
0,person eat cell
0,pot change shape
1,person buy walnut
1,sky change color
1,lemons have smell
1,person build bay
0,person touch flex
1,fighter have feeling
1,bookshop have food
0,person eat dime
1,ambulance have engine
0,little take electricty
1,person hold radio
0,hammer involve imagination
0,person eat puncture
1,man use handgun
0,burrow have building
0,person wear breeder
1,air have smell
0,leaf have faucet
0,leaf weigh duck
0,person see voicing
1,stewpot have lid
0,highchair use gas
0,skier involve circus
0,person eat swaddling
0,obstetrician involve entertainment
0,person bury interview
0,stamp blow air
0,person buy breath
0,count weigh something
0,lambskin have wheel
0,kid use warplane
1,kitten have fur
0,person buy guilt
1,people climb ridge
0,pistol use electricity
0,icecap have leg
1,insomniac have pug
1,hornet have wing
0,signalman cost money
1,metronome have metal
1,barrette hold something
1,people eat hamster
1,air make sound
1,people buy shampoo
0,boathouse beat person
0,person drive tinderbox
1,bandage cost money
0,person buy dealership
1,carrier help people
0,acrobat involve board
1,monsignor have phd
1,cow have horn
0,person burn ballad
0,fight have fur
0,person wear doorframe
0,person touch god
0,dart have hair
1,spider eat insect
0,person smash water
1,noodle hold stuff
1,chef use pan
1,autobiographer require training
0,person eat loudspeaker
1,tie have button
0,person eat newsprint
0,brontosaurus have fur
1,person use confetti
0,trustee cause pain
1,litigator have child
0,rioting have wheel
1,leopard attack human
0,otter use electricity
0,taffy have wheel
0,person use ejector
0,people eat animator
0,person smell crossways
0,leeches have wing
1,chicken have feather
0,person drink horseshit
0,washstand have headboard
1,person buy medicine
0,person display stowaway
1,someone borrow mainframe
1,person move harvester
0,can have wheel
1,cougar have claw
0,things involve uniform
0,foldout tell time
1,agriculturalist study life
0,person hold cellblock
1,ship have engine
0,bookmark need electricity
0,person touch lord
1,constituent speak language
1,clay have shape
1,person buy poison
1,adult use origami
1,refrigerator use electricity
0,sword have hand
1,hamster have tail
0,person wear spoon
1,people eat reefer
0,tonsil have eye
1,chickadee have beak
0,person eat cryptograph
1,boiler have color
1,nerd eat meat
1,person hold smorgasbord
1,reindeer have leg
0,rabbit have horn
1,turbines need power
1,person touch mildew
1,person touch man
1,dinosaur have tail
0,constitution speak language
0,transit involve bank
1,mobile have screen
0,person wear car
0,person hold postponement
0,tranquilizers have keyboard
1,remote take battery
0,person eat temperature
0,reconstruction require power
1,oven produce heat
1,kid use template
1,rain ruin microprocessor
1,shrimp have shell
1,people eat fig
0,kid use logos
1,people see enema
1,human operate motorboat
0,physique require blood
1,human use bat
0,person dive mannequin
1,person touch ambulance
1,child use crayons
0,amphetamine require cooking
1,boss involve business
1,subcontractor have arm
0,person hold fishing
0,person wear sweathouse
0,one eat consumer
1,phone make call
0,paper use electric
0,people eat electric
0,rigger involve writing
0,person wear database
0,envelope need power
1,statesman involve music
0,impostor have feather
0,human use bass
0,bakeshop involve government
1,wheelchair have wheel
0,shovel feel pain
0,person consume flusher
1,person find speedster
0,rhino eat meat
1,gazelle have hoove
0,person use seen
0,people read camisole
1,everyone have gyro
1,radio use electricity
1,breadwinner have tooth
1,ship involve water
1,herdsman have leg
0,person buy risk
0,bedchamber have wheel
1,moneymaker have leg
0,nursemaid involve music
1,bear have fur
0,person use bike
0,person have tail
0,sleep require training
0,carnivore eat plant
1,model require college
0,bird have fur
1,people use lever
0,vegetarian eat meat
0,rabbit eat meat
0,gap track location
1,moneymaker have job
1,toaster use electricity
0,animal produce oregano
1,human own paprika
1,person touch appointee
1,people mail glasses
1,mailbox hold mail
0,transit involve nasdaq
0,bible change shape
1,person touch filter
0,person touch angel
1,kid use frame
0,supervisor involve water
0,person pursuit sob
1,acupuncture involve people
0,person wear soot
0,person use yard
0,mailbox fit family
0,shopper involve religion
0,watermelon have corner
0,person touch wind
1,people use launcher
1,person hold homework
1,waste serve purpose
0,people eat cathouse
1,sun emit light
0,woodpecker use electricity
1,larvae make noise
0,lettuce grow fruit
0,operator involve science
0,buttonhole have lung
0,algae have thorns
0,hock have antler
1,child use saddle
1,person eat antibiotics
1,subcontractor have hair
0,silence have sound
0,person plug mailbox
0,animal use trouser
0,playlist eat meat
1,person touch blueprint
0,caricaturist involve sport
0,person eat mainsheet
0,blackfish have fur
0,earplugs use electricity
0,person hold flavor
1,laptop involve internet
0,duck have fur
1,sandpaper cost $
0,radiator prepare food
0,single involve person
1,ranch have value
0,person hold river
0,recipient have horn
1,grapes involve food
1,paper require interaction
0,people use man
0,partner take electricity
1,person eat bouillon
1,tickets cost money
1,person hold brassiere
1,person hold cleanser
1,dog have tail
0,snow have screen
1,people eat snails
1,person consume gyro
1,person touch home
1,person make gyro
1,person wear doorknob
1,person buy plankton
1,vacationer make noise
0,wienie have horn
0,rock make noise
0,goop need electricty
1,walrus make noise
1,person hold metronome
1,bee love flower
0,hate need water
0,person sell caring
0,person wear seltzer
